Source Country,Name,Field Of Influence,Generation,Influence,Description
Mexico,Michael Saucedo,Arts/Entertainment,Second Generation or Higher,38294,"Michael Saucedo  is an American actor best known for his role as Juan Santiago on the soap opera General Hospital from 1999 until 2001, and he briefly returned in 2013 and 2014"
Mexico,Patricia Cardenas,Sports,Second Generation or Higher,38241,Patricia Cardenas  is an American water polo player
Mexico,Craig Saavedra,Arts/Entertainment,Second Generation or Higher,37998,"Craig Michael Saavedra  is an American film producer, director, two time Tony Award nominated Broadway producer and co-owner of New York and Los Angeles-based production company Starry Night Entertainment"
Mexico,Orlando Perez,Sports,Second Generation or Higher,37908,"Orlando Perez  is an American soccer defender, who played eight seasons in Major League Soccer"
Mexico,Raul Peimbert,Media/Journalism,Second Generation or Higher,37895,"Raul Peimbert Diaz is a Mexican/American newscaster, who also served as General Coordinator of Media Affairs for the Government of the Mexican State of Veracruz"
Mexico,Claudia Salinas,Arts/Entertainment,First Generation,37799,"Claudia Salinas  is a Mexican model, actress and former ballerina"
Mexico,Gabriella Hall,Arts/Entertainment,Second Generation or Higher,37789,Gabriella Hall  is a model and actress from Los Angeles best known for her appearances in Cinemax TV shows and movies such as Erotic Confessions and Beverly Hills Bordello
Mexico,Joe Jimenez,Sports,Second Generation or Higher,37653,Joe Jimenez  was an American professional golfer best known for winning the 1978 PGA Seniors' Championship
Mexico,Daniel Martin Diaz,Arts/Entertainment,First Generation,37640,Daniel Martin Diaz  is a Mexican American artist whose work has gained him international renown
Mexico,Chayito Valdez,Arts/Entertainment,First Generation,37319,Chayito Valdez  is a Mexican-born American singer and actress associated with the folk music of Mexico
Mexico,Francisco G. Cigarroa,Academia/Science,Second Generation or Higher,37224,Francisco Gonzalez Cigarroa  is an American medical doctor and the departing chancellor of the University of Texas System
Mexico,Ezequiel D. Salinas,Government,Second Generation or Higher,37160,"Ezequiel David Salinas, Sr"
Mexico,Phil Roman,Arts/Entertainment,Second Generation or Higher,37050,Philip Roman  is an American animator
Mexico,Shelbie Bruce,Arts/Entertainment,Second Generation or Higher,36989,Shelbie Carole Bruce  is an American actress fluent in both English and Spanish who had a lead role in the film Spanglish
Mexico,Orlando Canizales,Sports,Second Generation or Higher,36932,Orlando Canizales  is an American boxer who won the International Boxing Federation bantamweight title and defended it for a record sixteen consecutive times
Mexico,Albert Robles,Government,Second Generation or Higher,36921,"Albert T  Robles is an American politician and former mayor, councilman, treasurer, and deputy city manager for the City of South Gate, California"
Mexico,Moises Gutierrez,Sports,Second Generation or Higher,36894,Moises Gutierrez  is an American professional ice hockey player who is currently a free agent
Mexico,Luis Omar Salinas,Literature,Second Generation or Higher,36812,"Luis Omar Salinas  was a leading Chicano poet who published a number of well-received collections of poetry, including the Crazy Gypsy, which has been described as ""a classic of contemporary and Chicano poetry""), I Go Dreaming Serenades, and Afternoon of The Unreal"
Mexico,Nadir D'Priest,Arts/Entertainment,First Generation,36797,"NADIR Munoz aka NADIR , better known as Nadir D'Priest, is a Mexican American heavy metal singer, songwriter, musician, producer and lead vocalist of the glam metal band London"
Mexico,John Tejada,Arts/Entertainment,Second Generation or Higher,36569,"John Tejada , is an electronic music artist, music producer, DJ, and record label owner"
Mexico,Tony Holguin,Sports,Second Generation or Higher,36565,Tony Holguin  was an American professional golfer who played on the PGA Tour and the Senior PGA Tour
Mexico,Roberto Enrique,Arts/Entertainment,Second Generation or Higher,36474,"Roberto Enrique, is a Mexican-American actor, singer-songwriter, born and raised in Los Angeles, California"
Mexico,Ronnie Cruz,Sports,Second Generation or Higher,36448,Ronnie Valentin Cruz  is a former American football fullback
Mexico,Malo,Arts/Entertainment,Second Generation or Higher,36369,Malo was an American Latin-tinged rock and roll group
Mexico,Vanessa Torres,Sports,Second Generation or Higher,35952,Vanessa Torres  is a professional skateboarder
Mexico,Gustavo C. Garcia,Activists,Second Generation or Higher,35924,"Gustavo ""Gus"" C  Garcia  was a Mexican-American civil rights attorney"
Mexico,Steve Cardenas,Arts/Entertainment,Second Generation or Higher,35733,"Stephen Antonio ""Steve"" Cardenas  is a American martial artist and former actor, perhaps most noted for playing Rocky DeSantos in the Mighty Morphin Power Rangers TV series"
Mexico,Tonantzin Esparza,Arts/Entertainment,First Generation,35710,"Tonantzin Esparza  is an ALMA Award-nominated American actress, best known for playing Vickie Castro in the award-winning television movie Walkout"
Mexico,Ernie Gonzalez,Sports,First Generation,35612,Ernie Gonzalez  is an American professional golfer who played on the PGA Tour in the 1980s
Mexico,Fernando Arroyo,Sports,Second Generation or Higher,35455,"Fernando Arroyo  was a Major League Baseball  pitcher for the Detroit Tigers, Minnesota Twins, and Oakland Athletics"
Mexico,Rene Herrerias,Sports,Second Generation or Higher,35419,Rene Herrerias is an American basketball coach
Mexico,Lalo Rios,Arts/Entertainment,First Generation,35418,Lalo RÍos  was a Mexican born American actor
Mexico,Juanito Ibarra,Sports,Second Generation or Higher,35273,"Juanito Ibarra is a boxing and mixed martial arts trainer, predominantly known for his work with champions in boxing such as Oscar de la Hoya and in MMA such as, until 2008, Quinton ""Rampage"" Jackson"
Mexico,Mimi Lozano,Activists,Second Generation or Higher,35258,"Mimi Lozano  is an educator and activist for Hispanic rights who co-founded the Society of Hispanic Historical and Ancestral Research and is the editor and publisher of Somos Primos, an online monthly publication dedicated to Hispanic heritage"
Mexico,Cuno Barragan,Sports,Second Generation or Higher,35218,"Facundo Anthony ""Cuno"" Barragan  is a retired American professional baseball player"
Mexico,Delia Gonzalez,Sports,Second Generation or Higher,35186,Delia 'Chikita' Gonzalez  is an American former flyweight female boxer
Mexico,Art Aragon,Sports,First Generation,35173,Arthur Benjamin Aragon  was a Mexican-American boxer in the lightweight from New Mexico
Mexico,Mel Almada,Sports,Second Generation or Higher,35066,"Baldomero ""Mel"" Almada  was a center fielder in Major League Baseball who played from 1933 through 1939 for the Boston Red Sox , Washington Senators , St"
Mexico,Rudy Regalado,Sports,Second Generation or Higher,34995,Rudolph Valentino Regalado  is a former Major League Baseball player
Mexico,Mando Fresko,Arts/Entertainment,Second Generation or Higher,34848,"Mando Fresko  born in Los Angeles , California to a Mexican family is an American Radio Host, Club DJ, Actor, Model and Television Host"
Mexico,Jaime Cerda,Sports,Second Generation or Higher,34725,Jaime Magana Cerda  is a retired left-handed Major League Baseball relief pitcher
Mexico,Jose Cuellar,Academia/Science,Second Generation or Higher,34725,Jose Cuellar is a professor of Chicano Studies at San Francisco State University
Mexico,Ismael Valenzuela,Sports,Second Generation or Higher,34664,"Ismael ""Milo"" Valenzuela  was a Thoroughbred horse racing Hall of Fame jockey"
Mexico,Esteban Jordan,Arts/Entertainment,Second Generation or Higher,34642,"Esteban ""Steve"" Jordan  was a jazz, rock, blues, conjunto and Tejano musician from the United States"
Mexico,James Anthony Tamayo,Religion,Second Generation or Higher,34527,"James Anthony Tamayo  is the current bishop of Laredo, Texas"
Mexico,Cam Carreon,Sports,Second Generation or Higher,34480,"Camilo Carreon  was an American Major League Baseball player from 1959 to 1966 for the Chicago White Sox, Cleveland Indians and Baltimore Orioles"
Mexico,Kristin Herrera,Arts/Entertainment,Second Generation or Higher,34469,Kristin Lisa Herrera  is an American actress
Mexico,Tamara Feldman,Arts/Entertainment,Second Generation or Higher,34271,Tamara Feldman  is an American actress
Mexico,Daniella Pineda,Arts/Entertainment,First Generation,34248,"Daniella Pineda  is a Mexican-American actress, writer and comedian from Oakland, California"
Mexico,Michael Chacon,Sports,First Generation,34232,Michael Chacon  is a Mexican-American professional fixed-gear bicycle rider
Mexico,Rueben Martinez,Activists,First Generation,34197,Rueben Martinez  is a Mexican-American activist and businessman
Mexico,Erv Wilson,Academia/Science,First Generation,34183,Ervin Wilson  is a Mexican/American  music theorist
Mexico,Ha*Ash,Arts/Entertainment,Second Generation or Higher,34183,Ha*Ash is a Mexican-American pop duo composed of Hanna Nicole P_rez Mosa  and Ashley Grace P_rez Mosa  who are sisters
Mexico,Ralph Camargo,Arts/Entertainment,Second Generation or Higher,34118,"Ralph Jaime Camargo  was an American actor, best known for his work in theatre"
Mexico,Sergio Zyman,Business/Technology,First Generation,33993,Sergio Zyman  is a Jewish marketing executive from Mexico best known as the marketer behind the failed launch of New Coke now regarded as one of the greatest marketing blunders of all time
Mexico,Christy Haubegger,Media/Journalism,First Generation,33990,"Christy Haubegger  is the founder of Latina magazine and a film producer, and has received numerous awards for her work"
Mexico,J. Michael Ortiz,Academia/Science,First Generation,33963,J  Michael Ortiz is an American educator and the 5th president of Cal Poly Pomona
Mexico,Rudy Chapa,Business/Technology,Second Generation or Higher,33944,Rodolfo  Chapa  is an American businessman who had a successful school career as a runner
Mexico,Ricardo Ramirez,Religion,Second Generation or Higher,33889,"Ricardo RamÍrez, CSB  is an American prelate of the Roman Catholic Church"
Mexico,Ada Maris,Arts/Entertainment,Second Generation or Higher,33875,Ada Maris  is an American actress
Mexico,Jeremy Hernandez,Sports,Second Generation or Higher,33867,Jeremy Stuart Hernandez  is a former Major League Baseball pitcher
Mexico,Enrique Chagoya,Arts/Entertainment,First Generation,33855,Enrique Chagoya is a Mexican-born painter and print-maker
Mexico,Jerry De La Cruz,Arts/Entertainment,Second Generation or Higher,33829,"Jerry De La Cruz  is an American fine artist born and raised in Denver, Colorado"
Mexico,Julian Nava,Literature,First Generation,33786,Julian Nava  is an American educator and diplomat
Mexico,Danny Romero,Sports,Second Generation or Higher,33695,"Daniel Gregorio ""Danny"" Romero  was a former world champion professional boxer"
Mexico,Norberto Bravo,Sports,First Generation,33695,"Norberto Bravo  is a Mexican-American professional boxer, and is a contestant on the ESPN reality show ""Contender Season 2"""
Mexico,El Chicano,Arts/Entertainment,Second Generation or Higher,33561,"El Chicano is an American chicano rock and brown-eyed soul group from Los Angeles, California, whose style incorporates various modern music genres including rock, funk, soul, blues, jazz, and salsa"
Mexico,Solly Smith,Sports,First Generation,33463,Solomon Garcia Smith  was a Mexican-American boxer in the Featherweight division
Mexico,Miriam Herrera,Literature,Second Generation or Higher,33392,M  Miriam Herrera is an American author and poet
Mexico,Marco Lopez,Government,Second Generation or Higher,33331,Marco Antonio Lopez  is an Arizona politician
Mexico,Becky,Arts/Entertainment,Second Generation or Higher,33297,"Rebecca, from Rebekah, is a biblical matriarch from the Book of Genesis and a common first name"
Mexico,Arlene Limas,Sports,Second Generation or Higher,33214,Arlene Limas  is an American taekwondo practitioner and multiple international gold medalist
Mexico,Crash Barrera,Arts/Entertainment,Second Generation or Higher,33162,Melissa Eva Barrera  is an American radio and television personality of Mexican parentage
Mexico,Raymond Telles,Government,Second Generation or Higher,33157,
Mexico,Kiko Garcia,Sports,Second Generation or Higher,33156,"Alfonso Rafael ""Kiko"" Garcia  is a former Major League Baseball infielder"
