Source Country,Field Of Influence,Name,Influence,log(influence),Description,Unknown
Greece,Arts/Entertainment,Michael Psilakis,32335,3.590530137,"Michael Psilakis is a Greek-American New York City restaurateur best known for his appearances on television shows including Ultimate Recipe Showdown, Iron Chef America, The Best Thing I Ever Ate and No Kitchen Required",219
Greece,Arts/Entertainment,Popsie Randolph,32238,3.588663427,William “PoPsie” Randolph  was an US photographer of Greek descent,66
Greece,Government,Harry Scolinos,31931,3.582718148,"Harry Frank Scolinos  is an American attorney, businessman and politician",73
Greece,Government,Theodore Kanavas,31905,3.582212017,"Theodore ""Ted"" Kanavas  is an American politician and former member of the Wisconsin State Senate, representing the state's thirty-third district",145
Greece,Business/Technology,Nikita Mikros,31834,3.580827784,"Nikita Mikros is a game designer/developer living in Brooklyn, New York, United States",86
Greece,Arts/Entertainment,Alexandra Cassavetes,31815,3.580456832,"Alexandra Cassavetes , nicknamed ""Xan"", is an American actress and director",75
Greece,Academia/Science,Aristides Patrinos,31779,3.579753368,"Aristides Patrinos , was born in 1947 to parents of Greek ancestry in Alexandria, Egypt",87
Greece,Literature,Stephanos Papadopoulos,31662,3.577461592,Stephanos Papadopoulos is a Greek-American poet,47
Greece,Literature,Paul Kemprecos,31405,3.572397645,Paul Kemprecos  is an American writer of mysteries and adventure stories,72
Greece,Academia/Science,Lambros D. Callimahos,31383,3.571962232,Lambros Demetrios Callimahos  was a US Army cryptologist,56
Greece,Sports,Tara Dakides,31220,3.568726674,"Tara Dakides, born August 20, 1975, is an American snowboarder and co-owner of O-matic Snowboards",97
Greece,Arts/Entertainment,Marie Cosindas,31196,3.568248846,Marie Cosindas  is an American photographer,43
Greece,Other,Yiorgos Caralambo,31026,3.564853674,Yiorgos  Caralambo  was a camel driver hired by US Army in 1856 for the Camel Corps experiment in the Southwest,111
Greece,Business/Technology,Charles Skouras,30940,3.563129024,"Charles P  Skouras  in Skourohorion, Greece, was an American movie executive and president of Fox West Coast",108
Greece,Arts/Entertainment,Robert Karvelas,30929,3.562908083,"Robert Karvelas  was an American actor who was notable for his role as the Chief's dense assistant, Larrabee, on the 1960s sitcom Get Smart",139
Greece,Literature,John Kass,30928,3.562887994,John Kass is a Chicago Tribune columnist,40
Greece,Sports,Angelo Drossos,30881,3.561943059,"Angelo Drossos  was the owner of the San Antonio Spurs basketball team from 1973 to 1988, from its time in the American Basketball Association through the ABA-NBA merger and into its years in the National Basketball Association",227
Greece,Government,Bill Saffo,30787,3.560048867,"Bill Saffo is the Mayor of Wilmington, North Carolina",53
Greece,Literature,N. A. Diaman,30751,3.559321899,,0
Greece,Media/Journalism,Paul Glastris,30747,3.559241072,Paul Glastris is an American journalist and political columnist,63
Greece,Arts/Entertainment,Nick Kiriazis,30716,3.558614309,Nick Kiriazis  is American television actor,43
Greece,Academia/Science,Tom Ypsilantis,30624,3.556750505,Thomas  John Ypsilantis  was an American physicist,50
Greece,Business/Technology,Nickolas Davatzes,30549,3.555226953,"Nickolas ""Nick"" Davatzes is an American television executive who is CEO Emeritus of A&amp;E Network",99
Greece,Arts/Entertainment,Chris Spheeris,30275,3.549628935,Chris Spheeris  is a Greek-American composer of instrumental music,66
Greece,Sports,Chris Karamesines,30269,3.549505784,,0
Greece,Other,Pete Athans,30078,3.545572685,Pete Athans  is one of the world's foremost high-altitude mountaineers,70
Greece,Government,Joyce Spiliotis,29962,3.543171788,Joyce A  Spiliotis  was an American politician,46
Greece,Arts/Entertainment,Peter Speliopoulos,29918,3.54225867,"Peter Speliopoulos, born in 1961 in Springfield, Massachusetts, is an American fashion designer",95
Greece,Arts/Entertainment,Electros Vekris,29861,3.541073769,"Electros Vekris , also known as Babis Vekris, is a Greek-born American artist renowned for incorporating LEDs  that move in rhythmic motion and in sequence into his sculptures, installation art, and other artwork",212
Greece,Business/Technology,Angelo Tsakopoulos,29735,3.538446468,"Angelo Tsakopoulos  is a prominent real estate developer in Sacramento, California and the founder and owner of AKT Development",127
Greece,Business/Technology,George Tsakopoulos,29667,3.53702393,"George Tsakopoulos  was a prominent real estate developer and the founder of Tsakopoulos Investments in Sacramento, California",126
Greece,Business/Technology,C. Dean Metropoulos,29601,3.53564011,"C  Dean Metropoulos is an American investor and businessman, he was the owner of Pabst Brewing Company, which was founded by Jacob Best in 1844",143
Greece,Media/Journalism,Nick Gregory,29507,3.533663879,"Nicholas John ""Nick"" Gregory  is a meteorologist for WNYW  in New York City",75
Greece,Business/Technology,Peter M. Nicholas,29402,3.531448929,Peter M  Nicholas co-founded medical device firm Boston Scientific with partner John Abele,90
Greece,Government,Larry Chatzidakis,28984,3.522552192,"Larry Chatzidakis  is an American Republican Party politician, who served in the New Jersey General Assembly from 1997-2008, where he represented the 8th legislative district",174
Greece,Government,Ted Gatsas,28963,3.522101848,"Theodore ""Ted"" Gatsas  is an American Republican politician",59
Greece,Academia/Science,George A. Economou,28942,3.521651178,"George Aristotle Economou  was an American optical systems expert, who helped set up special cameras to photograph and study the first test of the atomic bomb in 1945",166
Greece,Sports,Christina Loukas,28899,3.520727356,Christina Loukas  is an American diver,38
Greece,Arts/Entertainment,The Vanity Set,28894,3.520619845,The Vanity Set is an indie rock group of mostly second-generation Greek-Americans formed in New York City in 2000,113
Greece,Media/Journalism,Kopi Sotiropulos,28865,3.519995918,Kopi Sotiropulos  is a Greek-born American character actor,58
Greece,Literature,Demetrios Constantelos,28864,3.519974392,"Demetrios J  Constantelos is a researcher in Byzantology and a professor emeritus of history and religious studies at Richard Stockton College of New Jersey, Pomona, NJ",168
Greece,Other,Gracia Dura Bin,28857,3.519823689,"Maria Gracia Dura Bin was the daughter of a wealthy Greek in Smyrna, Ottoman Empire, in what is now Turkey",106
Greece,Media/Journalism,Mike Galanos,28607,3.514417358,Mike Galanos is a news anchor for HLN,37
Greece,Arts/Entertainment,Steven Karidoyanes,28503,3.512154395,"Steven Karidoyanes  is an American composer, broadcaster and conductor with the Plymouth Philharmonic Orchestra",111
Greece,Sports,George Kastrinakis,28364,3.509116931,Giorgos Kastrinakis or George Kastrinakis   is a retired Greek American professional basketball player,102
Greece,Sports,Ria Cortesio,28032,3.501801321,"Ria Cortesio is a former American baseball umpire, working games at the Double A level",86
Greece,Media/Journalism,John Manuel,28030,3.501756989,"John C  Manuel is co-editor-in-chief of the Durham, N",53
Greece,Business/Technology,George Skouras,27646,3.4931861,"George P  Skouras, George Skowras,  in Skourohorion, Greece, was an American movie executive and president of United Artists Theatres",133
Greece,Business/Technology,Stratton Sclavos,27494,3.489760524,"Stratton Sclavos  was chairman of the board, president and chief executive officer of VeriSign, a security services and network infrastructure company, until his resignation on May 29, 2007",189
Greece,Media/Journalism,Andrea Stassou,27399,3.487609908,Andrea Stassou is an American television journalist,51
Greece,Arts/Entertainment,Nick Dennis,27316,3.485724836,"Nick Dennis  was a Greek American film actor born in Thessaly, Greece",69
Greece,Government,Phyllis Katsakiores,27288,3.485087616,Phyllis M  Katsakiores  is an American newspaper reporter and politician who represents the Rockingham 6 district of the New Hampshire House of Representatives,159
Greece,Government,James Bacalles,27213,3.483377551,"James Bacalles  is a former member of the New York State Assembly, for the 136th district first elected in 1995",111
Greece,Media/Journalism,Soterios Johnson,26636,3.47006165,"Soterios Johnson is the local host of NPR's Morning Edition on New York City's public radio station, WNYC",105
Greece,Business/Technology,John Calamos,26529,3.467560646,,0
Greece,Media/Journalism,Bill Lekas,26404,3.464626106,Bill Lekas is a sports talk show host and anchor for Sirius XM Satellite Radio,78
Greece,Arts/Entertainment,Steve Condos,26309,3.462386549,Steve Condos  was an American tap dancer,40
Greece,Literature,George Gregoriou,26046,3.456144071,George Gregoriou is an American political writer and professor of Greek Cypriot origins,87
Greece,Academia/Science,George Canellos,26017,3.455451882,George P  Canellos is an American oncologist and cancer researcher,66
Greece,Arts/Entertainment,Ted Beniades,25941,3.453634203,Theodore Cleanthis Beniades  was an American character actor of screen and stage who was best known for appearing in Brian De Palma's Scarface as Seidelbaum,156
Greece,Business/Technology,Leo Stefanos,25850,3.451450752,Leo Stefanos was the owner of Dove Candies &amp; Ice Cream in Chicago and the inventor of the DoveBar,101
Greece,Government,Jim Aslanides,25682,3.447399497,"Jim Aslanides is a former Republican member of the Ohio House of Representatives, representing the 94th District from 1999 to 2008",130
Greece,Arts/Entertainment,Homer Ladas,25351,3.439339429,Homer Ladas  - contemporary US argentine tango dancer and teacher,65
Greece,Business/Technology,William Tavoulareas,24528,3.418833602,"""William Peter Tavoulareas"", , President of Mobil Corporation, 1969-1984",72
India,Government,Bobby Jindal,416295,5.178192444,"Piyush ""Bobby"" Jindal  is an American politician who is the 55th and current Governor of Louisiana and the Vice Chairman of the Republican Governors Association",160
India,Academia/Science,Deepak Chopra,286125,4.945213363,Deepak Chopra  is an Indian-born American author and public speaker,67
India,Literature,Ravi Shankar,280151,4.932103174,"Ravi Shankar , his name often preceded by the title Pandit, was an Indian musician who was one of the best-known exponents of the sitar in the second half of the 20th century as well as a composer of Hindustani classical music",226
India,Activists,Nina Davuluri,247733,4.85569315,"Nina Davuluri , Miss America 2014 and Miss New York 2013, is the first Indian American  to be chosen as Miss America and the first to perform a Bollywood dance on the Miss America stage",185
India,Religion,Prem Rawat,242922,4.843508058,"Prem Pal Singh Rawat , born on 10 December 1957, is an Indian American also known as Maharaji, and formerly as Guru Maharaj Ji and Balyogeshwar",143
India,Academia/Science,Amartya Sen,241442,4.839711002,"Amartya Kumar Sen  is an Indian economist and philosopher, who since 1972 has taught and worked in the United Kingdom and the United States",139
India,Arts/Entertainment,Norah Jones,227502,4.802760059,"Geetali Norah Jones Shankar , widely known as Norah Jones, is an American singer-songwriter, musician and actress",113
India,Government,Kamala Harris,224239,4.793783892,"Kamala Devi Harris  is an American attorney, politician and member of the Democratic Party who has been the 32nd and current Attorney General of California since 2011",166
India,Activists,M. Night Shyamalan,199399,4.72083631,"Manoj Shyamalan , known professionally as M",43
India,Sports,The Great Khali,194944,4.706796933,"Dalip Singh Rana , better known by his ring name The Great Khali, is an Indian professional wrestler, actor, and powerlifter, best known for his time with WWE",158
India,Academia/Science,Calyampudi Radhakrishna Rao,191590,4.696013873,"Calyampudi Radhakrishna Rao, FRS known as C R Rao  is an Indian-born, naturalized American, mathematician and statistician",122
India,Academia/Science,C. R. Rao,191259,4.694939497,"Calyampudi Radhakrishna Rao, FRS known as C R Rao  is an Indian-born, naturalized American, mathematician and statistician",122
