Source Country,Name,Field Of Influence,Generation,Influence,Description
China,Ming Hsieh,Business/Technology,First Generation,34487,Ming Hsieh  is a billionaire Chinese-born American entrepreneur and philanthropist
China,Yo,Arts/Entertainment,First Generation,34361,"Yo is an English slang interjection, commonly associated with American English"
China,Chin Lin Sou,Government,First Generation,34301,Chin Lin Sou  was an influential leader in the Chinese American community and prominent figure in Colorado
China,Wenlan Chia,Arts/Entertainment,First Generation,34058,"Wenlan Chia  is a Taipei-born American fashion designer and creator of the line, Twinkle by Wenlan, which she launched in 2000"
China,Laura Chang,Arts/Entertainment,First Generation,33843,"Laura Chang  is an American journalist who edits the Booming blog of The New York Times, a role she took on after spearheading the paper's coverage of the 10th anniversary of 9/11"
China,Raymond Wu,Arts/Entertainment,First Generation,33837,"Raymond Wu Shao Kang  is a Taiwanese American professional poker player who currently resides in Taipei, Taiwan"
China,Fang,Arts/Entertainment,Second Generation or Higher,33773,"A fang is a long, pointed tooth"
China,Clara Elizabeth Chan Lee,Other,Second Generation or Higher,33722,Clara Elizabeth Chan Lee  was the first Chinese American woman to register to vote in the United States
China,Ruby Yang,Arts/Entertainment,Second Generation or Higher,33649,"Ruby Yang , is a Chinese American filmmaker"
China,Arvin Chen,Arts/Entertainment,First Generation,33433,"Arvin Chen  is a Taiwanese American film writer and director best known for his film, Au Revoir Taipei, a Mandarin romantic comedy film set in Taipei and executive produced by Wim Wenders"
China,Irene Ng,Arts/Entertainment,First Generation,33073,"Irene Ng  on July 30, 1974 in Penang, Malaysia) is a Malaysian-born American former actress best known for playing Shelby Woo on Nickelodeon's The Mystery Files of Shelby Woo, which aired from 1996 to 1999"
China,Timothy C. Wong,Literature,First Generation,32838,Timothy C  Wong Chinese: ___; pinyin: Hu_ng Z_ngt_i; Wade
China,Gus Lee,Literature,First Generation,32685,Gus Lee  is a best-selling American author and ethicist
China,Kelly Vitz,Arts/Entertainment,First Generation,32669,"Kelly Vitz  is an American actress and is best known for portraying Magenta in the 2005 film, Sky High"
China,Delbert Wong,Government,Second Generation or Higher,32629,Delbert Wong  was the first Chinese American judge in the continental United States
China,Shunza,Arts/Entertainment,First Generation,32484,"Shunza  is an Chinese-American singer-songwriter known for her ""velvet"" voice and love ballads"
China,Corrie Lothrop,Sports,First Generation,32453,Corrie Dong Quan Lothrop  is an American artistic gymnast
China,Dyana Liu,Arts/Entertainment,First Generation,32423,Dyana Liu  is an American actress
China,Way Kuo,Other,First Generation,32362,Professor Way Kuo   is the current President and University Distinguished Professor of the City University of Hong Kong
China,Rupert Jee,Arts/Entertainment,First Generation,32325,Rupert Jee  is an American entrepreneur and television celebrity who has gained fame through frequent appearances on Late Show with David Letterman
China,Jen Kao,Arts/Entertainment,First Generation,32261,Jen Kao  is an American fashion designer of Taiwanese ancestry
China,Joe Zee,Arts/Entertainment,Second Generation or Higher,32028,"Joe Zee  is an Hong Kong-born Canadian fashion stylist, journalist, and businessman"
China,Charles Goodall Lee,Other,First Generation,31954,"Dr  Charles Goodall Lee  was an American dentist, and the first licensed Chinese American dentist in California"
China,Lin He,Other,Second Generation or Higher,31924,"Lin He  is an assistant professor of cell and developmental biology at the University of California, Berkeley, in the Department of Molecular and Cell Biology, where she leads a lab focusing on identifying non-coding RNA which may play a role in tumorigenesis and tumor maintenance"
China,Thomas Tang,Government,Second Generation or Higher,31904,Thomas Tang  was a federal judge in the United States and the first American of Chinese descent appointed to the federal judiciary
China,Alfred Chuang,Business/Technology,First Generation,31768,"Alfred S  Chuang  was part of the original Executive for BEA Systems founded by Bill Coleman, he later served as chairman, CEO and president of BEA Systems until it was purchased by Oracle in April 2008"
China,Donald Tang,Business/Technology,First Generation,31643,Donald Tang is an American investment banker and businessman
China,William Marr,Literature,First Generation,31529,"William W  Marr, PhD  is a retired engineering researcher and poet"
China,Sophia Yan,Arts/Entertainment,Second Generation or Higher,31182,"Sophia Yan  born in Queens, New York, is an American classical pianist"
China,XiXi Yang,Arts/Entertainment,First Generation,31161,XiXi Yang  is an American TV personality and former beauty queen
China,Katherine Young,Other,Second Generation or Higher,31085,"Katherine Young   was an American centenarian who, at the age of 102 in 2003, gained publicity when she was described as the oldest known living user of the Internet"
China,Kevin Wong,Sports,First Generation,31065,Kevin Kahn Wong  is a professional beach volleyball player who currently competes on the AVP tour
China,James C. Wang,Other,First Generation,31035,James C  Wang  is Chinese-born American biochemist and biologist
China,Andrea Wong,Business/Technology,First Generation,31013,Andrea Wong is the president of international production for Sony Pictures Television  and the president of international for Sony Pictures Entertainment 
China,Yan Huo,Business/Technology,First Generation,30978,Yan Huo is an American hedge fund manager
China,Ivan Shaw,Arts/Entertainment,First Generation,30805,"Ivan Shaw is a Taiwanese-born American actor who made his daytime debut in December 2002, playing young Henry Chin in the ABC daytime show All My Children"
China,Jimmy Chiang,Business/Technology,First Generation,30745,Jimmy Chiang is a Taiwanese-born American entrepreneur
China,Gilbert Chu,Other,First Generation,30716,Gilbert Chu  is an American biochemist
China,Chuck Sun,Sports,Second Generation or Higher,30530,Chuck Sun  is a former professional motocross racer
China,Jim Chen,Other,First Generation,30442,"Jim Chen is a Professor at Michigan State University College of Law , where he teaches Constitutional Law, Regulatory State, and upper-level electives such as Agriculture Law"
China,Mock Duck,Other,Second Generation or Higher,30333,"Sai Wing Mock   was a Chinese-American criminal and leader of the Hip Sing Tong, which replaced the On Leong Tong as the dominant Chinese-American Tong in the Manhattan Chinatown in the early 1900s"
China,David Yu,Business/Technology,First Generation,30257,David Yu is the former chief executive officer of Internet betting exchange Betfair
China,Jon Jang,Arts/Entertainment,First Generation,30054,"Jon Jang  is an American jazz pianist, composer, and bandleader"
China,Wah Kau Kong,Military,First Generation,30052,United States Army Air Corps 2nd Lieutenant Wah Kau Kong  was the first Chinese American fighter pilot
China,Tsung,Other,First Generation,29848,Tsung  is a stress testing tool written in the Erlang language and distributed under the GPL license
China,Wen Tsing Chow,Other,First Generation,29814,"Wen Tsing Chow , was a Chinese-born American missile guidance scientist and a digital computer pioneer"
China,Seong Moy,Arts/Entertainment,First Generation,29794,Seong Moy   was a Chinese-born American painter and printmaker
China,Karen Kwan,Sports,First Generation,29743,Karen Wingyan Kwan Oppegard  is best known as the older sister of figure skater Michelle Kwan
China,John Liew,Business/Technology,Second Generation or Higher,29671,John M  Liew is an American hedge fund manager founding principal of the hedge fund firm AQR Capital Management and heads the Global Asset Allocation team of the firm
China,Edward Wong,Arts/Entertainment,First Generation,29295,Edward Wong  is an American journalist and a foreign correspondent for The New York Times
China,Robert C. T. Lee,Other,First Generation,29049,
China,Joseph Lin,Arts/Entertainment,First Generation,28770,Joseph Lin is an American violinist
China,Robert T. Huang,Business/Technology,First Generation,28571,Robert T  Huang is the founder of SYNNEX Corporation and was Chairman of the Board until retirement in June 2010
China,Joe Allen Hong,Arts/Entertainment,First Generation,28490,Joe Allen Hong  was an American fashion designer
China,David Jung,Other,First Generation,28312,David Jung is the founder and CEO of Hero Poker
China,David T. Wong,Other,First Generation,28305,"David T  Wong  is a Chinese-American neuroscientist, a former researcher with Eli Lilly and Company and an adjunct professor at the Indiana University School of Medicine"
China,Anthony Yuen,Arts/Entertainment,First Generation,28254,"Anthony Yuen , is an American editor and anchor on the Hong Kong-based television and media station Phoenix Television"
China,David Ren,Arts/Entertainment,First Generation,28121,"David Ren  is a Chinese-American film co-director, writer and producer"
China,Little Pete,Other,First Generation,27947,"Fung Jing Toy, commonly known as Little Pete  was a prominent leader of the Som Yop Tong during the Tong wars of San Francisco's Chinatown in the 1890s"
China,Junying Yu,Other,Second Generation or Higher,27907,"Junying Yu, is an American stem cell biologist"
China,Johnny Kan,Business/Technology,First Generation,27632,"Johnny Kan  was a Chinese American restaurateur in Chinatown, San Francisco, ca 1950-1970"
China,Bing Yeh,Business/Technology,First Generation,27402,Bing Yeh  is a Taiwan-American electrical engineer and business executive
China,Ching Ho Cheng,Arts/Entertainment,First Generation,27322,Ching ho Cheng  was an artist who lived and worked in New York City during the 1970s and 1980s
China,Pehong Chen,Business/Technology,First Generation,26794,Pehong Chen  is an American businessman who co-founded Gain Technology with his Ph
China,Jameson Hsu,Business/Technology,First Generation,26202,"Jameson Hsu is the CEO and co-founder of Mochi Media, a technology company that builds tools and services for content developers and distributors"
China,Ken Xie,Business/Technology,First Generation,25855,Ken Xie is an American businessman who founded Fortinet and NetScreen
China,Cyrus Tang,Business/Technology,First Generation,25595,"Cyrus Tang  is an American businessman and philanthropist who has holdings in steel, pharmaceutical and furniture"
China,Allen Chao,Business/Technology,First Generation,25021,Allen Chao is a Chinese-American businessman who founded Watson Pharmaceuticals and served as Chief Executive Officer from 1984 to 2008 and Chairman
